OrderDate,InvoiceNo,CustomerID,HospitalName,Region,State,ProductCategory,ProductName,SalesRep,Quantity,UnitPrice,TotalSales
2023-11-19,INV04578,CUST04578,Davis-Jordan Hospital,West,Gujarat,Pharma,Medicine B,Arjun,21,5659,118839
2024-11-23,INV04579,CUST04579,"Aguilar, Moran and Carroll Hospital",East,Bengal,Medical Devices,Device X,Arjun,14,14968,209552
2025-02-16,INV04580,CUST04580,Stone PLC Hospital,North,Punjab,Pharma,Medicine A,Arjun,33,19022,627726
2023-01-02,INV04581,CUST04581,Middleton-Pierce Hospital,West,Maharashtra,Pharma,Medicine C,Sneha,26,16357,425282
2025-04-12,INV04582,CUST04582,"Wade, Carlson and Rogers Hospital",North,Haryana,Medical Devices,Device Z,Anita,1,1268,1268
2024-04-29,INV04583,CUST04583,"Davis, Allison and Boyd Hospital",North,Delhi,Medical Devices,Device X,Rahul,48,17319,831312
2024-04-21,INV04584,CUST04584,Snyder PLC Hospital,North,Punjab,Medical Devices,Device Z,Rahul,30,12616,378480
2024-12-14,INV04585,CUST04585,Poole-Reese Hospital,North,Punjab,Pharma,Medicine D,Anita,14,9155,128170
2025-11-15,INV04586,CUST04586,West-Walsh Hospital,North,Delhi,Pharma,Medicine D,Arjun,32,19749,631968
2023-04-16,INV04587,CUST04587,"King, Johnson and Mason Hospital",West,Gujarat,Medical Devices,Device X,Anita,23,11780,270940
2024-05-31,INV04588,CUST04588,Foster-Schmidt Hospital,West,Rajasthan,Medical Devices,Device X,Rahul,48,10423,500304
2024-05-13,INV04589,CUST04589,Ryan and Sons Hospital,West,Rajasthan,Pharma,Medicine D,Anita,43,413,17759
2023-03-31,INV04590,CUST04590,Williams and Sons Hospital,West,Rajasthan,Pharma,Medicine B,Anita,3,16190,48570
2024-06-27,INV04591,CUST04591,Bailey PLC Hospital,East,Bengal,Medical Devices,Device X,Sneha,37,14489,536093
2023-07-04,INV04592,CUST04592,"Nichols, Hill and Romero Hospital",South,Tamil Nadu,Medical Devices,Device Z,Arjun,44,5331,234564
2023-09-29,INV04593,CUST04593,"Hahn, Gallagher and Johnson Hospital",East,Bengal,Medical Devices,Device Z,Sneha,38,19497,740886
2024-09-05,INV04594,CUST04594,Bartlett-Torres Hospital,West,Maharashtra,Medical Devices,Device Y,Sneha,23,14498,333454
2025-07-13,INV04595,CUST04595,"Snow, Trevino and Skinner Hospital",West,Maharashtra,Pharma,Medicine D,Rahul,24,14333,343992
2023-11-03,INV04596,CUST04596,Bartlett-Rogers Hospital,South,Kerala,Medical Devices,Device Z,Arjun,13,1449,18837
2023-12-23,INV04597,CUST04597,Kelly Group Hospital,South,Kerala,Pharma,Medicine A,Anita,42,17689,742938
2023-11-09,INV04598,CUST04598,Tran Inc Hospital,South,Tamil Nadu,Pharma,Medicine D,Sneha,26,19051,495326
2023-04-19,INV04599,CUST04599,"Kelly, Mckee and Austin Hospital",West,Rajasthan,Medical Devices,Device W,Arjun,11,5590,61490
2023-04-11,INV04600,CUST04600,Walker-Diaz Hospital,East,Odisha,Medical Devices,Device Y,Sneha,31,18011,558341
2024-12-08,INV04601,CUST04601,Owen-Thomas Hospital,West,Rajasthan,Medical Devices,Device Y,Sneha,16,12116,193856
2023-03-02,INV04602,CUST04602,Diaz-Palmer Hospital,West,Gujarat,Medical Devices,Device W,Anita,49,18612,911988
2025-04-11,INV04603,CUST04603,"Garcia, Ellis and Wilson Hospital",South,Tamil Nadu,Pharma,Medicine D,Arjun,35,9268,324380
2025-06-07,INV04604,CUST04604,"Mendoza, Harvey and Williams Hospital",North,Haryana,Pharma,Medicine A,Rahul,25,18917,472925
2025-02-08,INV04605,CUST04605,"Wilson, Hunter and Jones Hospital",South,Tamil Nadu,Pharma,Medicine C,Arjun,36,14635,526860
2023-06-09,INV04606,CUST04606,Berg Group Hospital,North,Punjab,Pharma,Medicine C,Sneha,46,16541,760886
2025-04-25,INV04607,CUST04607,Williams-Nelson Hospital,South,Tamil Nadu,Medical Devices,Device W,Rahul,48,10744,515712
2024-02-09,INV04608,CUST04608,Roy-Smith Hospital,East,Assam,Medical Devices,Device Z,Arjun,33,10947,361251
2024-05-09,INV04609,CUST04609,"Murray, York and Vincent Hospital",North,Punjab,Pharma,Medicine A,Arjun,17,18011,306187
2023-05-24,INV04610,CUST04610,"Young, Huynh and Rodriguez Hospital",South,Karnataka,Pharma,Medicine A,Rahul,18,7601,136818
2023-04-12,INV04611,CUST04611,Harris-Wilson Hospital,South,Tamil Nadu,Pharma,Medicine C,Arjun,7,4372,30604
2024-05-20,INV04612,CUST04612,"Bailey, Dean and Hernandez Hospital",West,Maharashtra,Pharma,Medicine C,Sneha,1,2257,2257
2023-08-01,INV04613,CUST04613,"Brown, Wilson and Reyes Hospital",South,Tamil Nadu,Pharma,Medicine D,Sneha,41,12224,501184
2024-07-16,INV04614,CUST04614,Garcia-Jenkins Hospital,North,Punjab,Medical Devices,Device X,Anita,14,14046,196644
2024-10-13,INV04615,CUST04615,Kelly-Logan Hospital,North,Delhi,Medical Devices,Device X,Sneha,46,2340,107640
2023-03-22,INV04616,CUST04616,"Miller, Torres and Smith Hospital",South,Tamil Nadu,Medical Devices,Device Z,Sneha,19,1215,23085
2023-01-04,INV04617,CUST04617,Church LLC Hospital,North,Punjab,Medical Devices,Device W,Sneha,2,5673,11346
2023-03-18,INV04618,CUST04618,Mercado-Friedman Hospital,North,Delhi,Pharma,Medicine C,Anita,42,15599,655158
2023-02-09,INV04619,CUST04619,Cortez-Barnes Hospital,East,Assam,Medical Devices,Device Z,Sneha,32,16428,525696
2023-02-14,INV04620,CUST04620,"Sherman, Gibson and Rodriguez Hospital",West,Rajasthan,Pharma,Medicine A,Arjun,30,6449,193470
2024-05-06,INV04621,CUST04621,"Reed, Jones and Davenport Hospital",West,Maharashtra,Pharma,Medicine A,Arjun,49,6529,319921
2024-05-16,INV04622,CUST04622,"Reyes, Robles and Nelson Hospital",North,Haryana,Medical Devices,Device X,Rahul,17,7984,135728
2025-12-08,INV04623,CUST04623,"Gibson, Dixon and Jones Hospital",South,Tamil Nadu,Pharma,Medicine A,Anita,8,13272,106176
2025-10-11,INV04624,CUST04624,Riley Group Hospital,East,Assam,Medical Devices,Device W,Sneha,19,2399,45581
2025-05-02,INV04625,CUST04625,"Lara, Reed and Gibson Hospital",West,Rajasthan,Pharma,Medicine D,Arjun,30,2556,76680
2024-12-31,INV04626,CUST04626,Freeman-Rodriguez Hospital,East,Bengal,Medical Devices,Device Y,Sneha,29,10848,314592
2025-06-11,INV04627,CUST04627,Kelly-Gutierrez Hospital,South,Tamil Nadu,Medical Devices,Device Z,Sneha,1,1202,1202
2024-03-04,INV04628,CUST04628,Daniels-Jones Hospital,North,Punjab,Medical Devices,Device W,Sneha,6,5853,35118
2023-02-17,INV04629,CUST04629,Love-Parker Hospital,West,Maharashtra,Pharma,Medicine A,Rahul,12,8552,102624
2024-02-03,INV04630,CUST04630,Diaz Group Hospital,East,Assam,Medical Devices,Device X,Sneha,34,4539,154326
2025-10-02,INV04631,CUST04631,"King, Ford and Smith Hospital",North,Haryana,Medical Devices,Device X,Arjun,27,9339,252153
2025-09-09,INV04632,CUST04632,Baker-Brown Hospital,East,Odisha,Medical Devices,Device Z,Rahul,23,17615,405145
2023-03-27,INV04633,CUST04633,"Dominguez, Mendoza and Jones Hospital",North,Haryana,Medical Devices,Device Y,Rahul,6,13341,80046
2024-05-16,INV04634,CUST04634,Kerr-George Hospital,North,Punjab,Pharma,Medicine D,Arjun,6,15675,94050
2024-07-05,INV04635,CUST04635,Lucas-Herrera Hospital,East,Bengal,Medical Devices,Device Z,Rahul,29,15056,436624
2023-12-30,INV04636,CUST04636,"Alexander, Young and Bailey Hospital",North,Delhi,Medical Devices,Device Z,Anita,27,3216,86832
2024-10-07,INV04637,CUST04637,Mann-Wright Hospital,East,Bengal,Pharma,Medicine C,Rahul,35,18551,649285
2025-08-06,INV04638,CUST04638,Wilson Group Hospital,South,Kerala,Pharma,Medicine C,Anita,15,7656,114840
2024-01-28,INV04639,CUST04639,Butler LLC Hospital,South,Karnataka,Pharma,Medicine D,Rahul,49,1977,96873
2023-08-04,INV04640,CUST04640,Clark-Norris Hospital,East,Bengal,Medical Devices,Device Y,Sneha,15,5520,82800
2023-05-12,INV04641,CUST04641,Bowers LLC Hospital,South,Karnataka,Medical Devices,Device Z,Sneha,43,5317,228631
2023-01-31,INV04642,CUST04642,"Myers, Bailey and Richardson Hospital",South,Karnataka,Medical Devices,Device Z,Arjun,49,7496,367304
2025-05-15,INV04643,CUST04643,"Rowland, Wood and Ingram Hospital",West,Maharashtra,Medical Devices,Device Y,Arjun,35,1398,48930
2025-09-18,INV04644,CUST04644,"Perry, Cabrera and Murphy Hospital",East,Bengal,Medical Devices,Device W,Sneha,40,16021,640840
2025-10-19,INV04645,CUST04645,Fox-Gilbert Hospital,East,Assam,Medical Devices,Device W,Anita,7,13477,94339
2025-09-12,INV04646,CUST04646,"Davis, Lozano and Thomas Hospital",North,Punjab,Medical Devices,Device W,Rahul,26,8511,221286
2025-02-15,INV04647,CUST04647,Williams-Boyer Hospital,East,Assam,Pharma,Medicine C,Rahul,46,18262,840052
2024-04-02,INV04648,CUST04648,Calhoun Ltd Hospital,East,Bengal,Pharma,Medicine B,Anita,22,10643,234146
2025-05-31,INV04649,CUST04649,Le-Stevens Hospital,West,Gujarat,Medical Devices,Device Y,Sneha,38,13127,498826
2024-07-01,INV04650,CUST04650,Dudley-Garcia Hospital,North,Punjab,Medical Devices,Device X,Arjun,1,15780,15780
2025-02-08,INV04651,CUST04651,"Porter, Campbell and Stephens Hospital",West,Maharashtra,Pharma,Medicine C,Sneha,45,5958,268110
2025-11-29,INV04652,CUST04652,"Morris, Burke and Brooks Hospital",East,Bengal,Pharma,Medicine A,Rahul,46,6619,304474
2025-06-04,INV04653,CUST04653,"Ayala, Obrien and Butler Hospital",South,Karnataka,Medical Devices,Device W,Anita,16,5328,85248
2023-11-25,INV04654,CUST04654,Maxwell-Hernandez Hospital,South,Karnataka,Pharma,Medicine A,Arjun,16,8843,141488
2025-08-22,INV04655,CUST04655,"Brown, Durham and Eaton Hospital",North,Delhi,Medical Devices,Device X,Anita,22,12329,271238
2023-06-04,INV04656,CUST04656,Roach Group Hospital,East,Assam,Pharma,Medicine D,Rahul,41,16597,680477
2025-09-14,INV04657,CUST04657,"Yang, Young and Trujillo Hospital",West,Gujarat,Pharma,Medicine C,Sneha,1,13359,13359
2025-11-03,INV04658,CUST04658,Smith Ltd Hospital,South,Karnataka,Pharma,Medicine B,Arjun,40,6048,241920
2024-07-27,INV04659,CUST04659,Nelson Group Hospital,West,Maharashtra,Pharma,Medicine D,Anita,10,818,8180
2024-06-21,INV04660,CUST04660,Black-Black Hospital,East,Odisha,Medical Devices,Device X,Rahul,13,4499,58487
2025-10-21,INV04661,CUST04661,Turner and Sons Hospital,South,Kerala,Pharma,Medicine C,Sneha,11,10262,112882
2024-03-02,INV04662,CUST04662,"Reid, Dickson and Gross Hospital",West,Rajasthan,Medical Devices,Device Z,Rahul,26,6250,162500
2024-04-03,INV04663,CUST04663,Ortega-Gates Hospital,North,Haryana,Medical Devices,Device X,Sneha,48,16891,810768
2024-01-25,INV04664,CUST04664,"Castillo, Jenkins and Ramos Hospital",North,Delhi,Medical Devices,Device Z,Rahul,9,18943,170487
2023-04-26,INV04665,CUST04665,Mccall-Kline Hospital,North,Haryana,Medical Devices,Device Y,Anita,42,14910,626220
2025-05-02,INV04666,CUST04666,Johnson-Atkins Hospital,North,Haryana,Medical Devices,Device Y,Sneha,6,19135,114810
2024-08-06,INV04667,CUST04667,Rocha and Sons Hospital,East,Bengal,Medical Devices,Device Z,Rahul,3,10675,32025
2025-12-03,INV04668,CUST04668,Smith Group Hospital,East,Bengal,Pharma,Medicine D,Anita,42,6374,267708
2025-03-07,INV04669,CUST04669,"Mosley, Webb and Potter Hospital",East,Assam,Medical Devices,Device Z,Rahul,37,729,26973
2025-02-14,INV04670,CUST04670,Peterson Inc Hospital,East,Bengal,Pharma,Medicine C,Anita,40,15826,633040
2023-06-13,INV04671,CUST04671,Willis Group Hospital,South,Karnataka,Pharma,Medicine B,Arjun,17,11968,203456
2025-11-16,INV04672,CUST04672,Perkins PLC Hospital,East,Odisha,Pharma,Medicine D,Anita,32,6468,206976
2024-11-29,INV04673,CUST04673,Logan-Vaughn Hospital,South,Karnataka,Medical Devices,Device X,Arjun,10,18092,180920
2023-06-30,INV04674,CUST04674,Love Inc Hospital,West,Gujarat,Medical Devices,Device Z,Arjun,22,2990,65780
2024-06-29,INV04675,CUST04675,Martin PLC Hospital,South,Tamil Nadu,Medical Devices,Device Y,Rahul,34,19159,651406
2023-08-26,INV04676,CUST04676,"Barnes, Castaneda and Sanders Hospital",West,Maharashtra,Medical Devices,Device W,Sneha,13,14902,193726
2023-07-14,INV04677,CUST04677,Brown Ltd Hospital,East,Bengal,Medical Devices,Device X,Anita,41,18986,778426
2024-09-09,INV04678,CUST04678,"Glass, Garcia and Campbell Hospital",East,Bengal,Medical Devices,Device X,Rahul,14,16072,225008
2025-09-13,INV04679,CUST04679,Green-White Hospital,East,Assam,Pharma,Medicine A,Sneha,40,15876,635040
2024-04-04,INV04680,CUST04680,"Harper, Newton and Juarez Hospital",North,Delhi,Pharma,Medicine A,Rahul,50,11546,577300
2024-05-10,INV04681,CUST04681,"Lambert, Rodriguez and Drake Hospital",North,Haryana,Pharma,Medicine A,Rahul,11,7064,77704
2025-06-01,INV04682,CUST04682,Ayala-Smith Hospital,East,Bengal,Medical Devices,Device Z,Anita,26,7991,207766
2025-07-29,INV04683,CUST04683,"Garza, Barber and Williams Hospital",North,Haryana,Medical Devices,Device Z,Anita,44,12173,535612
2024-01-03,INV04684,CUST04684,Garcia Group Hospital,West,Gujarat,Medical Devices,Device W,Arjun,12,11771,141252
2023-03-18,INV04685,CUST04685,Brooks PLC Hospital,South,Kerala,Pharma,Medicine D,Anita,19,15514,294766
2023-06-06,INV04686,CUST04686,Snow-Joseph Hospital,North,Haryana,Pharma,Medicine B,Arjun,38,18271,694298
2024-04-20,INV04687,CUST04687,Brown LLC Hospital,North,Delhi,Medical Devices,Device W,Arjun,45,3954,177930
2024-04-07,INV04688,CUST04688,Wagner-Branch Hospital,East,Assam,Pharma,Medicine C,Rahul,35,5460,191100
2023-02-10,INV04689,CUST04689,"Morris, Gomez and Herrera Hospital",East,Odisha,Medical Devices,Device Y,Anita,18,18175,327150
2025-09-14,INV04690,CUST04690,Thomas-Wilson Hospital,East,Bengal,Medical Devices,Device W,Anita,50,18275,913750
2023-08-27,INV04691,CUST04691,Wilcox Group Hospital,West,Maharashtra,Medical Devices,Device W,Arjun,48,10484,503232
2023-12-29,INV04692,CUST04692,Avila-Harmon Hospital,West,Gujarat,Pharma,Medicine B,Rahul,43,6657,286251
2025-05-13,INV04693,CUST04693,"Buck, Ward and Hernandez Hospital",South,Kerala,Pharma,Medicine C,Arjun,2,10342,20684
2025-03-27,INV04694,CUST04694,Walton-Garcia Hospital,North,Punjab,Pharma,Medicine D,Rahul,12,4645,55740
2025-03-28,INV04695,CUST04695,Thompson Group Hospital,South,Karnataka,Pharma,Medicine B,Rahul,18,8731,157158
2023-03-27,INV04696,CUST04696,Gray-Williams Hospital,South,Tamil Nadu,Pharma,Medicine A,Arjun,7,5418,37926
2024-04-17,INV04697,CUST04697,"Preston, Nelson and Griffith Hospital",West,Rajasthan,Medical Devices,Device Y,Sneha,7,8764,61348
2024-01-18,INV04698,CUST04698,Jones Inc Hospital,South,Karnataka,Pharma,Medicine B,Anita,1,10552,10552
2024-05-28,INV04699,CUST04699,"Owens, Robles and Crawford Hospital",South,Karnataka,Medical Devices,Device W,Anita,43,13488,579984
2023-04-27,INV04700,CUST04700,Tate-Jones Hospital,East,Assam,Pharma,Medicine B,Sneha,4,5382,21528
2023-02-11,INV04701,CUST04701,Burke-Taylor Hospital,North,Delhi,Pharma,Medicine C,Arjun,26,10076,261976
2025-03-04,INV04702,CUST04702,Rodriguez-Waller Hospital,West,Rajasthan,Pharma,Medicine A,Anita,46,13195,606970
2024-05-04,INV04703,CUST04703,"Riley, Moore and Burns Hospital",West,Maharashtra,Pharma,Medicine B,Anita,1,3863,3863
2024-03-20,INV04704,CUST04704,Roberts-Kelley Hospital,East,Assam,Pharma,Medicine C,Sneha,4,13526,54104
2025-12-05,INV04705,CUST04705,"Lara, Evans and Young Hospital",North,Delhi,Pharma,Medicine B,Sneha,40,18190,727600
2025-10-13,INV04706,CUST04706,Brown PLC Hospital,West,Rajasthan,Medical Devices,Device Y,Rahul,18,17480,314640
2023-12-07,INV04707,CUST04707,Matthews PLC Hospital,North,Haryana,Pharma,Medicine B,Sneha,6,2546,15276
2025-03-06,INV04708,CUST04708,Turner Group Hospital,West,Maharashtra,Pharma,Medicine B,Anita,26,13466,350116
2023-02-03,INV04709,CUST04709,Alvarado PLC Hospital,South,Karnataka,Pharma,Medicine B,Anita,15,19833,297495
2024-09-05,INV04710,CUST04710,Merritt Group Hospital,South,Kerala,Medical Devices,Device X,Sneha,38,4824,183312
2023-04-24,INV04711,CUST04711,"Jordan, Jefferson and Daniels Hospital",North,Haryana,Medical Devices,Device X,Anita,17,13273,225641
2023-01-29,INV04712,CUST04712,"Martinez, Mckinney and Lambert Hospital",North,Punjab,Medical Devices,Device Y,Arjun,14,6152,86128
2025-12-18,INV04713,CUST04713,Mejia-Graves Hospital,West,Gujarat,Medical Devices,Device X,Sneha,50,8893,444650
2023-05-29,INV04714,CUST04714,Neal Ltd Hospital,South,Karnataka,Medical Devices,Device Z,Arjun,42,14092,591864
2024-07-16,INV04715,CUST04715,"French, Boyer and Bailey Hospital",North,Haryana,Medical Devices,Device W,Anita,5,1884,9420
2023-04-22,INV04716,CUST04716,Newman Inc Hospital,East,Odisha,Medical Devices,Device Y,Anita,28,2892,80976
2025-08-25,INV04717,CUST04717,"Gross, Holmes and Gibson Hospital",East,Assam,Medical Devices,Device X,Rahul,34,7698,261732
2023-06-06,INV04718,CUST04718,Rogers-Taylor Hospital,North,Punjab,Pharma,Medicine D,Arjun,22,11297,248534
2024-07-21,INV04719,CUST04719,Carter LLC Hospital,North,Haryana,Pharma,Medicine C,Sneha,4,405,1620
2023-12-12,INV04720,CUST04720,Vargas Group Hospital,South,Karnataka,Pharma,Medicine B,Rahul,41,6960,285360
2025-03-22,INV04721,CUST04721,Wright-Bullock Hospital,West,Maharashtra,Medical Devices,Device Z,Rahul,16,10440,167040
2023-05-03,INV04722,CUST04722,Smith-Carter Hospital,East,Odisha,Medical Devices,Device Z,Sneha,41,12696,520536
2023-05-20,INV04723,CUST04723,"Parker, Olson and Gonzalez Hospital",East,Odisha,Pharma,Medicine B,Anita,18,19518,351324
2025-11-25,INV04724,CUST04724,"Scott, Williams and Snyder Hospital",East,Bengal,Pharma,Medicine C,Rahul,3,12512,37536
2023-12-29,INV04725,CUST04725,Smith-Carney Hospital,East,Bengal,Pharma,Medicine B,Arjun,37,9116,337292
2024-01-02,INV04726,CUST04726,Sanchez Ltd Hospital,North,Punjab,Medical Devices,Device Y,Rahul,48,10889,522672
2025-04-12,INV04727,CUST04727,Gomez-Rodgers Hospital,East,Assam,Medical Devices,Device X,Anita,29,2870,83230
2024-08-06,INV04728,CUST04728,Morgan-Brooks Hospital,North,Delhi,Pharma,Medicine C,Anita,4,1305,5220
2024-05-24,INV04729,CUST04729,White and Sons Hospital,South,Kerala,Pharma,Medicine B,Rahul,46,10616,488336
2025-03-07,INV04730,CUST04730,Grimes-Jarvis Hospital,South,Karnataka,Medical Devices,Device X,Anita,19,1583,30077
2024-05-25,INV04731,CUST04731,Escobar Group Hospital,West,Maharashtra,Medical Devices,Device Z,Rahul,48,16932,812736
2025-04-05,INV04732,CUST04732,Robertson-Carpenter Hospital,West,Gujarat,Medical Devices,Device Y,Sneha,5,14615,73075
2023-12-03,INV04733,CUST04733,"Butler, Clark and Cline Hospital",South,Karnataka,Medical Devices,Device W,Arjun,49,14913,730737
2025-05-23,INV04734,CUST04734,Richardson LLC Hospital,South,Karnataka,Medical Devices,Device Z,Rahul,8,16556,132448
2025-07-11,INV04735,CUST04735,Blanchard LLC Hospital,North,Delhi,Pharma,Medicine A,Sneha,7,19342,135394
2023-06-19,INV04736,CUST04736,Hansen Group Hospital,West,Rajasthan,Pharma,Medicine A,Rahul,24,5287,126888
2025-12-30,INV04737,CUST04737,Alexander-Gonzalez Hospital,East,Assam,Medical Devices,Device X,Anita,46,7804,358984
2025-10-10,INV04738,CUST04738,Barker-Andrews Hospital,South,Tamil Nadu,Medical Devices,Device W,Arjun,23,1906,43838
2023-06-20,INV04739,CUST04739,Johnston PLC Hospital,North,Haryana,Pharma,Medicine C,Rahul,5,7608,38040
2025-05-12,INV04740,CUST04740,"Byrd, Russell and Spencer Hospital",East,Assam,Pharma,Medicine B,Arjun,47,7351,345497
2023-07-08,INV04741,CUST04741,Graham-Taylor Hospital,East,Odisha,Medical Devices,Device X,Anita,45,15085,678825
2024-06-30,INV04742,CUST04742,Wood-Lee Hospital,North,Delhi,Pharma,Medicine A,Rahul,21,17854,374934
2025-12-18,INV04743,CUST04743,"Wells, Gaines and Hardy Hospital",North,Delhi,Pharma,Medicine C,Arjun,10,9745,97450
2024-01-24,INV04744,CUST04744,"Higgins, Watson and Howard Hospital",West,Maharashtra,Pharma,Medicine C,Sneha,43,12063,518709
2025-03-02,INV04745,CUST04745,"Hoover, Olson and Hernandez Hospital",East,Assam,Pharma,Medicine C,Anita,44,18748,824912
2025-12-23,INV04746,CUST04746,Harris and Sons Hospital,West,Rajasthan,Pharma,Medicine A,Arjun,43,1541,66263
2025-01-28,INV04747,CUST04747,Bell-Pierce Hospital,North,Punjab,Medical Devices,Device W,Rahul,24,6312,151488
2023-09-29,INV04748,CUST04748,"Reed, Ramsey and Davis Hospital",East,Bengal,Medical Devices,Device Y,Anita,50,14904,745200
2025-07-20,INV04749,CUST04749,Obrien Group Hospital,West,Rajasthan,Medical Devices,Device Z,Rahul,28,16081,450268
2023-01-17,INV04750,CUST04750,"Buckley, Hayes and Roberts Hospital",West,Gujarat,Medical Devices,Device W,Sneha,17,14099,239683
2025-03-09,INV04751,CUST04751,"Jones, Bradshaw and Carlson Hospital",North,Punjab,Pharma,Medicine A,Anita,29,9491,275239
2023-02-11,INV04752,CUST04752,Perry Group Hospital,East,Bengal,Medical Devices,Device X,Rahul,28,11903,333284
2023-02-21,INV04753,CUST04753,"Kennedy, Morrow and Walker Hospital",East,Assam,Pharma,Medicine B,Rahul,4,19436,77744
2023-12-01,INV04754,CUST04754,Hood-Robinson Hospital,North,Haryana,Pharma,Medicine D,Anita,21,17152,360192
2025-11-02,INV04755,CUST04755,Martin-Gonzalez Hospital,South,Kerala,Pharma,Medicine B,Arjun,10,4195,41950
2024-01-05,INV04756,CUST04756,Farrell-Ball Hospital,South,Kerala,Medical Devices,Device W,Anita,1,1248,1248
2023-08-04,INV04757,CUST04757,Deleon PLC Hospital,West,Gujarat,Medical Devices,Device Y,Sneha,41,19117,783797
2025-08-10,INV04758,CUST04758,Doyle-Kim Hospital,West,Gujarat,Medical Devices,Device X,Rahul,2,1664,3328
2025-06-02,INV04759,CUST04759,Johnson-Atkinson Hospital,South,Kerala,Pharma,Medicine D,Arjun,22,18869,415118
2025-01-01,INV04760,CUST04760,Oliver-Martin Hospital,East,Bengal,Pharma,Medicine C,Rahul,30,14001,420030
2024-12-14,INV04761,CUST04761,May-Davenport Hospital,South,Kerala,Pharma,Medicine B,Anita,48,3331,159888
2024-01-29,INV04762,CUST04762,Kennedy Group Hospital,West,Gujarat,Pharma,Medicine B,Rahul,32,13011,416352
2024-11-30,INV04763,CUST04763,Jones-Jackson Hospital,South,Karnataka,Medical Devices,Device Y,Anita,43,3016,129688
2024-06-27,INV04764,CUST04764,Jones LLC Hospital,South,Kerala,Medical Devices,Device W,Arjun,18,1823,32814
2024-02-22,INV04765,CUST04765,Thomas PLC Hospital,North,Punjab,Pharma,Medicine C,Arjun,12,7399,88788
2023-05-04,INV04766,CUST04766,"Miller, Fisher and Garcia Hospital",North,Punjab,Pharma,Medicine C,Arjun,28,14531,406868
2025-02-26,INV04767,CUST04767,Hunter-Waters Hospital,East,Assam,Pharma,Medicine C,Rahul,10,18725,187250
2024-07-05,INV04768,CUST04768,Arroyo Group Hospital,East,Assam,Medical Devices,Device W,Anita,4,11235,44940
2024-05-27,INV04769,CUST04769,"Chapman, Perry and Cox Hospital",South,Karnataka,Pharma,Medicine B,Arjun,1,8275,8275
2025-08-17,INV04770,CUST04770,"Nelson, Stanley and Lee Hospital",West,Gujarat,Pharma,Medicine C,Anita,1,16481,16481
2025-08-26,INV04771,CUST04771,Serrano and Sons Hospital,North,Punjab,Medical Devices,Device W,Sneha,43,8945,384635
2023-09-26,INV04772,CUST04772,Smith-Graham Hospital,East,Bengal,Pharma,Medicine D,Arjun,44,10999,483956
2025-06-25,INV04773,CUST04773,"Moore, Prince and Petty Hospital",North,Punjab,Medical Devices,Device Z,Anita,11,7895,86845
2025-09-13,INV04774,CUST04774,"Vega, Levy and Davis Hospital",South,Tamil Nadu,Pharma,Medicine C,Anita,21,6563,137823
2025-05-23,INV04775,CUST04775,Castro-Andersen Hospital,North,Delhi,Medical Devices,Device X,Arjun,8,14766,118128
2025-07-07,INV04776,CUST04776,Long Ltd Hospital,West,Maharashtra,Pharma,Medicine D,Sneha,31,848,26288
2025-06-06,INV04777,CUST04777,"Mcguire, Marshall and Martinez Hospital",West,Maharashtra,Pharma,Medicine A,Rahul,40,10730,429200
2024-06-02,INV04778,CUST04778,"Bean, Johnson and Watts Hospital",West,Maharashtra,Pharma,Medicine D,Arjun,21,10438,219198
2023-02-13,INV04779,CUST04779,Hamilton Ltd Hospital,West,Rajasthan,Medical Devices,Device W,Anita,34,2970,100980
2023-05-26,INV04780,CUST04780,Jensen-Sanchez Hospital,East,Bengal,Medical Devices,Device W,Anita,47,13945,655415
2024-07-30,INV04781,CUST04781,Gonzalez Group Hospital,West,Gujarat,Pharma,Medicine D,Anita,4,18500,74000
2023-03-01,INV04782,CUST04782,Mckinney-Miller Hospital,South,Karnataka,Pharma,Medicine C,Arjun,14,13889,194446
2024-12-18,INV04783,CUST04783,Walters LLC Hospital,West,Rajasthan,Pharma,Medicine B,Sneha,1,19732,19732
2025-05-07,INV04784,CUST04784,Frost Ltd Hospital,East,Odisha,Pharma,Medicine B,Anita,44,16532,727408
2025-07-18,INV04785,CUST04785,Cooper Group Hospital,West,Gujarat,Medical Devices,Device W,Sneha,17,12647,214999
2025-07-09,INV04786,CUST04786,"House, Gonzalez and Russell Hospital",West,Maharashtra,Pharma,Medicine D,Anita,34,16779,570486
2023-05-13,INV04787,CUST04787,Guzman-Hamilton Hospital,South,Tamil Nadu,Pharma,Medicine A,Sneha,47,1791,84177
2023-12-06,INV04788,CUST04788,Simpson Group Hospital,North,Delhi,Medical Devices,Device X,Arjun,9,14653,131877
2025-12-30,INV04789,CUST04789,"Jenkins, Roy and Lewis Hospital",North,Delhi,Medical Devices,Device W,Anita,4,9645,38580
2024-03-07,INV04790,CUST04790,Rogers-Morris Hospital,North,Delhi,Medical Devices,Device X,Anita,18,9631,173358
2024-02-03,INV04791,CUST04791,Christian Group Hospital,North,Delhi,Pharma,Medicine A,Anita,31,8689,269359
2024-02-19,INV04792,CUST04792,Rosales-Hunter Hospital,North,Punjab,Medical Devices,Device Y,Rahul,33,9941,328053
2023-12-03,INV04793,CUST04793,Short Inc Hospital,West,Gujarat,Pharma,Medicine D,Sneha,21,8474,177954
2025-08-07,INV04794,CUST04794,"Cox, Torres and Dunn Hospital",East,Assam,Medical Devices,Device Z,Sneha,24,14919,358056
